sample_name	filename	ATTRIBUTE_lcms_sampletype	lcms_batch	lcms_samplingmethod	lcms_sampletype	lcms_extractionmethod	emp500_study_id	emp500_title	emp500_principal_investigator	tier	barcode_prefix	study_sample_number	sample_name_plus_plate	metab_id_2017	sampling_materials	sampling_method	environmental_package	physical_specimen_institution	env_biome	env_feature	env_material	empo_1	empo_2	empo_3	sample_type	taxon_id	scientific_name	host_taxid	host_common_name	host_scientific_name	geo_loc_name	latitude	longitude	elevation	aliquots_remaining	pnnl_gcms_raw_dataset_name	metabo_v2_filename_2019	metabo_v2_batch	metabo_v2_position	metabo_v2_extraction_protocol	metabo_v2_sampletype	metabo_v2_sampletype_sub
8H1_Seedorf71-BP3soil-28.mzML	8H1_Seedorf71-BP3soil-28.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s003	3	9.Seedorf71.BP3soil.28	Not applicable	NaN	bulk	soil	PNNL	cropland biome	banana plantation	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Lim Chu Kang	1.435314	103.711674	19	Unknown: Aliquots at PNNL	EMP_Sdf_BP3_28_080_GC	8H1_Seedorf71-BP3soil-28.mzML	8.0	8H1	Bulk_Seed_PNNL	Sample	Bulk
8G4_Seedorf71-J1soil-14.mzML	8G4_Seedorf71-J1soil-14.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s004	4	8.Seedorf71.J1soil.14	Not applicable	NaN	bulk	soil	PNNL	urban biome	planted forest	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Temasek Life Sciences Laboratory	1.294588	103.776828	50	Unknown: Aliquots at PNNL	EMP_Sdf_J1_14_072_GC	8G4_Seedorf71-J1soil-14.mzML	8.0	8G4	Bulk_Seed_PNNL	Sample	Bulk
8G10_Seedorf71-J2soil-16.mzML	8G10_Seedorf71-J2soil-16.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s005	5	8.Seedorf71.J2soil.16	Not applicable	NaN	bulk	soil	PNNL	urban biome	planted forest	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Temasek Life Sciences Laboratory	1.294588	103.776828	50	Unknown: Aliquots at PNNL	EMP_Sdf_J2_16_077_GC	8G10_Seedorf71-J2soil-16.mzML	8.0	8G10	Bulk_Seed_PNNL	Sample	Bulk
8G3_Seedorf71-JP1soil-18.mzML	8G3_Seedorf71-JP1soil-18.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s006	6	8.Seedorf71.JP1soil.18	Not applicable	NaN	bulk	soil	PNNL	cropland biome	planted forest	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Lim Chu Kang	1.434767476	103.7112433	19	Unknown: Aliquots at PNNL	EMP_Sdf_JP1_18_071_GC	8G3_Seedorf71-JP1soil-18.mzML	8.0	8G3	Bulk_Seed_PNNL	Sample	Bulk
8G6_Seedorf71-JP2soil-20.mzML	8G6_Seedorf71-JP2soil-20.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s007	7	8.Seedorf71.JP2soil.20	Not applicable	NaN	bulk	soil	PNNL	cropland biome	planted forest	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Lim Chu Kang	1.43492266	103.7112946	19	Unknown: Aliquots at PNNL	EMP_Sdf_JP2_20_073_GC	8G6_Seedorf71-JP2soil-20.mzML	8.0	8G6	Bulk_Seed_PNNL	Sample	Bulk
8G8_Seedorf71-JP3soil-22.mzML	8G8_Seedorf71-JP3soil-22.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s008	8	8.Seedorf71.JP3soil.22	Not applicable	NaN	bulk	soil	PNNL	cropland biome	planted forest	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Lim Chu Kang	1.435145214	103.7113599	19	Unknown: Aliquots at PNNL	EMP_Sdf_JP3_22_075_GC	8G8_Seedorf71-JP3soil-22.mzML	8.0	8G8	Bulk_Seed_PNNL	Sample	Bulk
8G9_Seedorf71-P1soil-2.mzML	8G9_Seedorf71-P1soil-2.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s009	9	8.Seedorf71.P1soil.2	Not applicable	NaN	bulk	soil	PNNL	urban biome	oil palm plantation	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:West Coast Park	1.29545	103.763964	6.7	Unknown: Aliquots at PNNL	EMP_Sdf_P1_2_076_GC	8G9_Seedorf71-P1soil-2.mzML	8.0	8G9	Bulk_Seed_PNNL	Sample	Bulk
8G12_Seedorf71-P2soil-4.mzML	8G12_Seedorf71-P2soil-4.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s010	10	9.Seedorf71.P2soil.4	Not applicable	NaN	bulk	soil	PNNL	urban biome	oil palm plantation	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:West Coast Park	1.29545	103.763964	6.7	Unknown: Aliquots at PNNL	EMP_Sdf_P2_4_079_GC	8G12_Seedorf71-P2soil-4.mzML	8.0	8G12	Bulk_Seed_PNNL	Sample	Bulk
8G2_Seedorf71-P3soil-6.mzML	8G2_Seedorf71-P3soil-6.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s011	11	8.Seedorf71.P3soil.6	Not applicable	NaN	bulk	soil	PNNL	urban biome	oil palm plantation	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:West Coast Park	1.29545	103.763964	6.7	Unknown: Aliquots at PNNL	EMP_Sdf_P3_6_070_GC	8G2_Seedorf71-P3soil-6.mzML	8.0	8G2	Bulk_Seed_PNNL	Sample	Bulk
8H3_Seedorf71-PP1soil-8.mzML	8H3_Seedorf71-PP1soil-8.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s012	12	9.Seedorf71.PP1soil.8	Not applicable	NaN	bulk	soil	PNNL	urban biome	oil palm plantation	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Temasek Life Sciences Laboratory	1.294588	103.776828	50	Unknown: Aliquots at PNNL	EMP_Sdf_PP1_8_082_GC	8H3_Seedorf71-PP1soil-8.mzML	8.0	8H3	Bulk_Seed_PNNL	Sample	Bulk
8G11_Seedorf71-PP2soil-10.mzML	8G11_Seedorf71-PP2soil-10.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s013	13	9.Seedorf71.PP2soil.10	Not applicable	NaN	bulk	soil	PNNL	urban biome	oil palm plantation	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Temasek Life Sciences Laboratory	1.294588	103.776828	50	Unknown: Aliquots at PNNL	EMP_Sdf_PP2_10_078_GC	8G11_Seedorf71-PP2soil-10.mzML	8.0	8G11	Bulk_Seed_PNNL	Sample	Bulk
8H2_Seedorf71-PP3soil-12.mzML	8H2_Seedorf71-PP3soil-12.mzML	Sample	8	Bulk_201901_UCSD	Sample	Swabs	71	Singapore plant-associated soils	Seedorf	Not applicable	seedorf.71.s014	14	9.Seedorf71.PP3soil.12	Not applicable	NaN	bulk	soil	PNNL	urban biome	oil palm plantation	surface soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	soil	Not applicable	Singapore:Temasek Life Sciences Laboratory	1.294588	103.776828	50	Unknown: Aliquots at PNNL	EMP_Sdf_PP3_12_081_GC	8H2_Seedorf71-PP3soil-12.mzML	8.0	8H2	Bulk_Seed_PNNL	Sample	Bulk
P8_6mix_end.mzML	P8_6mix_end.mzML	QC6mix	8	Not applicable	QC6mix	QC	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P8_6mix_middle.mzML	P8_6mix_middle.mzML	QC6mix	8	Not applicable	QC6mix	QC	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P8_6mix_start.mzML	P8_6mix_start.mzML	QC6mix	8	Not applicable	QC6mix	QC	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P8_Qcmix_end.mzML	P8_Qcmix_end.mzML	Qcmix	8	Not applicable	Qcmix	QC	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P8_Qcmix_middle_20190208104510.mzML	P8_Qcmix_middle_20190208104510.mzML	Qcmix	8	Not applicable	Qcmix	QC	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
P8_Qcmix_start.mzML	P8_Qcmix_start.mzML	Qcmix	8	Not applicable	Qcmix	QC	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9A8_SPE_blank.mzML	9A8_SPE_blank.mzML	Blank	9	Not applicable	Blank	SPE	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9B10_SPE_blank.mzML	9B10_SPE_blank.mzML	Blank	9	Not applicable	Blank	SPE	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9D6_SPE_blank.mzML	9D6_SPE_blank.mzML	Blank	9	Not applicable	Blank	SPE	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9B3_stegen-permafrost-t15-4m.mzML	9B3_stegen-permafrost-t15-4m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s002	2	9.Stegen36.permafrost.t15.4m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16098807	-147.4826736	240	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_4m_104_GC	9B3_stegen-permafrost-t15-4m.mzML	9.0	9B3	Bulk_Seed_PNNL	Sample	Bulk
9B1_stegen-permafrost-t15-12m.mzML	9B1_stegen-permafrost-t15-12m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s003	3	9.Stegen36.permafrost.t15.12m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16100485	-147.4828235	240	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_12m_102_GC	9B1_stegen-permafrost-t15-12m.mzML	9.0	9B1	Bulk_Seed_PNNL	Sample	Bulk
9A4_stegen-permafrost-t15-32m.mzML	9A4_stegen-permafrost-t15-32m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s004	4	8.Stegen36.permafrost.t15.32m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16104591	-147.4832654	241	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_32m_094_GC	9A4_stegen-permafrost-t15-32m.mzML	9.0	9A4	Bulk_Seed_PNNL	Sample	Bulk
9A9_stegen-permafrost-t15-40m.mzML	9A9_stegen-permafrost-t15-40m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s005	5	9.Stegen36.permafrost.t15.40m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.161071	-147.4834186	242	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_40m_098_GC	9A9_stegen-permafrost-t15-40m.mzML	9.0	9A9	Bulk_Seed_PNNL	Sample	Bulk
9B2_stegen-permafrost-t15-44m.mzML	9B2_stegen-permafrost-t15-44m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s006	6	9.Stegen36.permafrost.t15.44m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16108566	-147.4834878	242	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_44m_103_GC	9B2_stegen-permafrost-t15-44m.mzML	9.0	9B2	Bulk_Seed_PNNL	Sample	Bulk
9A7_stegen-permafrost-t15-60m.mzML	9A7_stegen-permafrost-t15-60m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s008	8	8.Stegen36.permafrost.t15.60m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16112503	-147.4838222	243	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_60m_097_GC	9A7_stegen-permafrost-t15-60m.mzML	9.0	9A7	Bulk_Seed_PNNL	Sample	Bulk
9A11_stegen-permafrost-t15-64m.mzML	9A11_stegen-permafrost-t15-64m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s009	9	9.Stegen36.permafrost.t15.64m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16113288	-147.4838976	243	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_64m_100_GC	9A11_stegen-permafrost-t15-64m.mzML	9.0	9A11	Bulk_Seed_PNNL	Sample	Bulk
9B4_stegen-permafrost-t15-80m.mzML	9B4_stegen-permafrost-t15-80m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s011	11	9.Stegen36.permafrost.t15.80m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16117961	-147.4842161	244	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_80m_105_GC	9B4_stegen-permafrost-t15-80m.mzML	9.0	9B4	Bulk_Seed_PNNL	Sample	Bulk
9A5_stegen-permafrost-t15-92m.mzML	9A5_stegen-permafrost-t15-92m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s013	13	8.Stegen36.permafrost.t15.92m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16121249	-147.4844485	245	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_92m_095_GC	9A5_stegen-permafrost-t15-92m.mzML	9.0	9A5	Bulk_Seed_PNNL	Sample	Bulk
9A12_stegen-permafrost-t15-100m.mzML	9A12_stegen-permafrost-t15-100m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s014	14	9.Stegen36.permafrost.t15.100m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16124063	-147.4846048	246	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_100m_101_GC	9A12_stegen-permafrost-t15-100m.mzML	9.0	9A12	Bulk_Seed_PNNL	Sample	Bulk
9A10_stegen-permafrost-t15-104m.mzML	9A10_stegen-permafrost-t15-104m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	36	Permafrost soil	Stegen	Not applicable	stegen.36.s015	15	9.Stegen36.permafrost.t15.104m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	forest	soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.1612536	-147.4846824	246	Unknown: Aliquots at PNNL	EMP_Stgn_p_t15_104m_099_GC	9A10_stegen-permafrost-t15-104m.mzML	9.0	9A10	Bulk_Seed_PNNL	Sample	Bulk
9A6_stegen-activelayer-soil-T5-52m.mzML	9A6_stegen-activelayer-soil-T5-52m.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	38	Active layer soil	Stegen	1	stegen.38.s006	6	8.Stegen38.activelayer.soil.T5.52m	Not applicable	NaN	bulk	soil	PNNL	subpolar coniferous forest biome	stratum	peat soil	Free-living	Non-saline	Soil (non-saline)	soil	410658.0	soil metagenome	Not applicable	Not applicable	Not applicable	United States of America:State of Alaska:City of Fairbanks	65.16140989	-147.4864056	258.0583776	Unknown: Aliquots at PNNL	EMP_Stgn_al_T5_52m_096_GC	9A6_stegen-activelayer-soil-T5-52m.mzML	9.0	9A6	Bulk_Seed_PNNL	Sample	Bulk
9B5_pinto62-excavatedsoil-1.mzML	9B5_pinto62-excavatedsoil-1.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s001	1	X.Pinto62.excavatedsoil.1	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.42936	-84.00939	62	Unknown: Aliquots at PNNL	Not applicable	9B5_pinto62-excavatedsoil-1.mzML	9.0	9B5	Bulk_201901_UCSD	Sample	Bulk
9B6_pinto62-undisturbedsoil-1.mzML	9B6_pinto62-undisturbedsoil-1.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s002	2	X.Pinto62.undisturbedsoil.1	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.42936	-84.00939	62	Unknown: Aliquots at PNNL	Not applicable	9B6_pinto62-undisturbedsoil-1.mzML	9.0	9B6	Bulk_201901_UCSD	Sample	Bulk
9B7_pinto62-bottonchambersoil-1.mzML	9B7_pinto62-bottonchambersoil-1.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s003	3	X.Pinto62.bottonchambersoil.1	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.42936	-84.00939	62	Unknown: Aliquots at PNNL	Not applicable	9B7_pinto62-bottonchambersoil-1.mzML	9.0	9B7	Bulk_201901_UCSD	Sample	Bulk
9B8_pinto62-sidechambersoil-1.mzML	9B8_pinto62-sidechambersoil-1.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s004	4	X.Pinto62.sidechambersoil.1	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.42936	-84.00939	62	Unknown: Aliquots at PNNL	Not applicable	9B8_pinto62-sidechambersoil-1.mzML	9.0	9B8	Bulk_201901_UCSD	Sample	Bulk
9B9_pinto62-excavatedsoil-2.mzML	9B9_pinto62-excavatedsoil-2.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s005	5	X.Pinto62.excavatedsoil.2	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.42727	-84.00228	51	Unknown: Aliquots at PNNL	Not applicable	9B9_pinto62-excavatedsoil-2.mzML	9.0	9B9	Bulk_201901_UCSD	Sample	Bulk
9B11_pinto62-undisturbedsoil-2.mzML	9B11_pinto62-undisturbedsoil-2.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s006	6	X.Pinto62.undisturbedsoil.2	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.42727	-84.00228	51	Unknown: Aliquots at PNNL	Not applicable	9B11_pinto62-undisturbedsoil-2.mzML	9.0	9B11	Bulk_201901_UCSD	Sample	Bulk
9B12_pinto62-bottonchambersoil-2.mzML	9B12_pinto62-bottonchambersoil-2.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s007	7	X.Pinto62.bottonchambersoil.2	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.42727	-84.00228	51	Unknown: Aliquots at PNNL	Not applicable	9B12_pinto62-bottonchambersoil-2.mzML	9.0	9B12	Bulk_201901_UCSD	Sample	Bulk
9C1_pinto62-sidechambersoil-2.mzML	9C1_pinto62-sidechambersoil-2.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s008	8	X.Pinto62.sidechambersoil.2	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.42727	-84.00228	51	Unknown: Aliquots at PNNL	Not applicable	9C1_pinto62-sidechambersoil-2.mzML	9.0	9C1	Bulk_201901_UCSD	Sample	Bulk
9C2_pinto62-excavatedsoil-3.mzML	9C2_pinto62-excavatedsoil-3.mzML	Sample	9	Bulk_201901_UCSD	Sample	SPE	62	Costa Rican leaf-cutter ant soils	Pinto	Not applicable	pinto.62.s009	9	X.Pinto62.excavatedsoil.3	NaN	Plastic bags for soil collection, then transferred to Axygen microcentrifuge tubes, Cat no. MCT-200-C	bulk	soil	PNNL	tropical broadleaf forest biome	insecta-associated habitat	soil	Free-living	Non-saline	Soil (non-saline)	Not applicable	410658.0	soil metagenome	12957	zompopas	Atta cephalotes	Costa Rica	10.43801	-84.01149	65	Unknown: Aliquots at PNNL	Not applicable	9C2_pinto62-excavatedsoil-3.mzML	9.0	9C2	Bulk_201901_UCSD	Sample	Bulk
